"p","s_count","o_count","t","card","inverseCard"
"http://dbpedia.org/property/aerialCinematographer",1,1,1,1,1
"http://dbpedia.org/property/aerobaticWeightLb",1,1,1,1,1
"http://dbpedia.org/property/aey",1,1,1,1,1
"http://dbpedia.org/property/aircraftTypes",1,1,1,1,1
"http://dbpedia.org/property/alamGroupCompanyType",1,1,1,1,1
"http://dbpedia.org/property/altMaxi",1,1,1,1,1
"http://dbpedia.org/property/annualCompetitors",1,1,1,1,1
"http://dbpedia.org/property/appearedIn",2,2,2,1,1
"http://dbpedia.org/property/appmagH",1,1,1,1,1
"http://dbpedia.org/property/areaMetric",1,1,1,1,1
"http://dbpedia.org/property/'''title",1,1,1,1,1
"http://dbpedia.org/property/1cPlayoffs",311,33,312,1,9
"http://dbpedia.org/property/2011To",1,1,1,1,1
"http://dbpedia.org/property/247Grade",1,1,1,1,1
"http://dbpedia.org/property/247sportsOverall",4,4,4,1,1
"http://dbpedia.org/property/2ndTermStart",1,1,1,1,1
"http://dbpedia.org/property/3PatternH",2,1,2,1,2
"http://dbpedia.org/property/3cWins",271,21,271,1,12
"http://dbpedia.org/property/4v7b",4,2,4,1,2
"http://dbpedia.org/property/5Inches",1,1,1,1,1
"http://dbpedia.org/property/6v2Score",2,2,2,1,1
"http://dbpedia.org/property/8v1b",2,1,2,1,2
"http://dbpedia.org/property/8v3a",1,1,1,1,1
"http://dbpedia.org/property/8v3b",2,2,2,1,1
"http://dbpedia.org/property/abbautechnik",1,1,1,1,1
"http://dbpedia.org/property/abstract",2,2,2,1,1
"http://dbpedia.org/property/accoladesAndGrants",1,1,1,1,1
"http://dbpedia.org/property/accomplishment",1,1,1,1,1
"http://dbpedia.org/property/accredition",3,2,3,1,1
"http://dbpedia.org/property/achsfolge",1,1,1,1,1
"http://dbpedia.org/property/actionDirector",3,3,3,1,1
"http://dbpedia.org/property/adamsonBVball",1,1,1,1,1
"http://dbpedia.org/property/adamsonWFencing",1,1,1,1,1
"http://dbpedia.org/property/additionalProduction",2,3,3,1,1
"http://dbpedia.org/property/aggregeatescore",1,1,1,1,1
"http://dbpedia.org/property/aliasOrigination",1,1,1,1,1
"http://dbpedia.org/property/alis",1,1,1,1,1
"http://dbpedia.org/property/allComposed",3,1,3,1,3
"http://dbpedia.org/property/allProducer",1,1,1,1,1
"http://dbpedia.org/property/allegance",3,2,3,1,1
"http://dbpedia.org/property/amaManufacturers",1,1,1,1,1
"http://dbpedia.org/property/amountOfStudents",1,1,1,1,1
"http://dbpedia.org/property/animationSupervisor",1,1,1,1,1
"http://dbpedia.org/property/announced",19,18,19,1,1
"http://dbpedia.org/property/announces",1,1,1,1,1
"http://dbpedia.org/property/appearsOn",1,1,1,1,1
"http://dbpedia.org/property/april",1,1,1,1,1
"http://dbpedia.org/property/arch.bishop",1,1,1,1,1
"http://dbpedia.org/property/archDeaneries",1,1,1,1,1
"http://dbpedia.org/property/divisionsInUk",1,1,1,1,1
"http://dbpedia.org/property/%60born",1,1,1,1,1
"http://dbpedia.org/property/(NowCalledAsSapBusinessObjects)CompanyLogo",1,1,1,1,1
"http://dbpedia.org/property/12c",1,1,1,1,1
"http://dbpedia.org/property/1Rd",1,1,1,1,1
"http://dbpedia.org/property/1cLosses",319,18,319,1,17
"http://dbpedia.org/property/1stVicechairman",1,1,1,1,1
"http://dbpedia.org/property/1v4Score",2,2,2,1,1
"http://dbpedia.org/property/2011TestDrivers",1,4,4,4,1
"http://dbpedia.org/property/2013&2014AnugerahMeletopEra",1,1,1,1,1
"http://dbpedia.org/property/20religion",1,1,1,1,1
"http://dbpedia.org/property/247sportsTeam",2,1,2,1,2
"http://dbpedia.org/property/49ersSince",1,1,1,1,1
"http://dbpedia.org/property/aHead",1,2,2,2,1
"http://dbpedia.org/property/aaaDiamonds",3,2,3,1,1
"http://dbpedia.org/property/abbreviated",1,1,1,1,1
"http://dbpedia.org/property/academic",3,3,3,1,1
"http://dbpedia.org/property/academicDeans",1,1,1,1,1
"http://dbpedia.org/property/acousticConsultant",1,1,1,1,1
"http://dbpedia.org/property/actingDirector",1,1,1,1,1
"http://dbpedia.org/property/adamsonMBadmnt",1,1,1,1,1
"http://dbpedia.org/property/additionalCamera",1,3,3,3,1
"http://dbpedia.org/property/additionalPuzzles",1,1,1,1,1
"http://dbpedia.org/property/adirai",1,1,1,1,1
"http://dbpedia.org/property/adjustedGross",1,1,1,1,1
"http://dbpedia.org/property/vendor",1,1,1,1,1
"http://dbpedia.org/property/viceminister",1,1,1,1,1
"http://dbpedia.org/property/viceprinciple",1,1,1,1,1
"http://dbpedia.org/property/videoAlbums",6,3,6,1,2
"http://dbpedia.org/property/videoPlatform",1,1,1,1,1
"http://dbpedia.org/property/village/gampong",4,1,4,1,4
"http://dbpedia.org/property/violinSolos",1,1,1,1,1
"http://dbpedia.org/property/visitorCfp",18,14,18,1,1
"http://dbpedia.org/property/visitorCoH.c",1,1,1,1,1
"http://www.wikidata.org/entity/P31v",35326,288,35326,1,122
"http://www.wikidata.org/entity/P47s",1,1,1,1,1
"http://www.wikidata.org/entity/P66s",1,1,1,1,1
"http://www.wikidata.org/entity/P66v",1,1,1,1,1
"http://www.wikidata.org/entity/P69s",29,34,34,1,1
"http://www.wikidata.org/entity/P69v",34,31,34,1,1
"http://www.wikidata.org/entity/P910s",361,361,361,1,1
"http://www.wikidata.org/entity/P915v",2,2,2,1,1
"http://www.wikidata.org/entity/P921v",89,44,89,1,2
"http://www.wikidata.org/entity/P935s",20,20,20,1,1
"http://www.wikidata.org/entity/P961s",86,86,86,1,1
"http://www.wikidata.org/entity/P961v",86,86,86,1,1
"http://www.wikidata.org/entity/P971s",4,8,8,2,1
"http://dbpedia.org/property/9.0+_",65,2,65,1,32
"http://dbpedia.org/property/longest/fall*_",1,2,2,2,1
"http://dbpedia.org/property/ameer(leader)_",1,1,1,1,1
"http://dbpedia.org/property/chairman(minisDivision)_",1,1,1,1,1
"http://dbpedia.org/property/binomialAuthority''_",1,1,1,1,1
"http://dbpedia.org/property/mostRecentChampion(s)_",1,1,1,1,1
"http://dbpedia.org/property/additionalChannel(s)_",1,7,7,7,1
"http://dbpedia.org/property/(o)_",1,1,1,1,1
"http://dbpedia.org/property/spouce(s)_",1,1,1,1,1
"http://dbpedia.org/property/issues(vol.2)_",1,1,1,1,1
"http://dbpedia.org/property/totalEconomicImpact(usd)_",1,1,1,1,1
"http://dbpedia.org/property/tpb%23_",2,1,2,1,2
"http://dbpedia.org/property/illustrator(s)_",1,1,1,1,1
"http://dbpedia.org/property/performer(s)_",3,3,5,1,1
"http://dbpedia.org/property/fan(s)_",1,1,1,1,1
"http://dbpedia.org/property/fe++_",1,1,1,1,1
"http://dbpedia.org/property/priest(hony)_",1,3,3,3,1
"http://dbpedia.org/property/web(operations)_",2,1,2,1,2
"http://dbpedia.org/property/''b''_",1,1,1,1,1
"http://dbpedia.org/property/dean(fcm)_",1,1,1,1,1
"http://dbpedia.org/property/dean(fist)_",1,1,1,1,1
"http://dbpedia.org/property/dean(fob)_",1,1,1,1,1
"http://dbpedia.org/property/dean(fol)_",1,1,1,1,1
"http://dbpedia.org/property/dean(fom)_",1,1,1,1,1
"http://dbpedia.org/property/vicePresident(f)_",1,1,1,1,1
"http://dbpedia.org/property/rd%22_",1,1,1,1,1
"http://dbpedia.org/property/almaMater(undergraduate)_",1,1,1,1,1
"http://dbpedia.org/property/no.OfSeason(s)_",1,1,1,1,1
"http://dbpedia.org/property/extraColumn%3CeraseThisAfterFindTheProducers%3E_",1,1,1,1,1
"http://dbpedia.org/property/debut(firstMovie)_",1,1,1,1,1
"http://dbpedia.org/property/motto(unnoficial)_",1,1,1,1,1
"http://dbpedia.org/property/wsopMoneyFinish(es)_",1,1,1,1,1
"http://dbpedia.org/property/issn(print)_",1,1,1,1,1
"http://dbpedia.org/property/nikename(s)_",1,1,1,1,1
"http://dbpedia.org/property/chairman(osd)_",1,1,1,1,1
"http://dbpedia.org/property/averageAttendance(league)_",2,2,2,1,1
"http://dbpedia.org/property/showName%3E_",1,1,1,1,1
"http://dbpedia.org/property/loginRequiredForWallStreetJournalBestsellersListApril18,_",1,1,1,1,1
"http://dbpedia.org/property/power(kw@rpm)_",1,1,1,1,1
"http://dbpedia.org/property/torque(nm@rpm)_",1,1,1,1,1
"http://dbpedia.org/property/team1Captain(t20)_",2,2,2,1,1
"http://dbpedia.org/property/team2Captain(t20)_",2,2,2,1,1
"http://dbpedia.org/property/minister(s)_",1,1,1,1,1
"http://dbpedia.org/property/team1Player2%23_",5,4,5,1,1
"http://dbpedia.org/property/team1Player3%23_",5,4,5,1,1
"http://dbpedia.org/property/team1Player7%23_",5,4,5,1,1
"http://dbpedia.org/property/team1Sub1%23_",5,5,5,1,1
"http://dbpedia.org/property/team1Sub4%23_",4,4,4,1,1
"http://dbpedia.org/property/team1Sub5%23_",4,4,4,1,1
"http://dbpedia.org/property/team1Sub7%23_",3,3,3,1,1
"http://dbpedia.org/property/team2Player10%23_",5,5,5,1,1
"http://dbpedia.org/property/team2Player6%23_",5,4,5,1,1
"http://dbpedia.org/property/team2Player8%23_",5,4,5,1,1
"http://dbpedia.org/property/team2Sub2%23_",5,5,5,1,1
"http://dbpedia.org/property/team2Sub3%23_",4,4,4,1,1
"http://dbpedia.org/property/team2Sub7%23_",3,3,3,1,1
"http://dbpedia.org/property/webAlias(es)_",1,1,1,1,1
"http://dbpedia.org/property/poles(%231Qualifiers)_",1,1,1,1,1
"http://dbpedia.org/property/birthDatejkggjhgjhjhfjhfgh09385Qwc'%5D'%5Dh'g/hj'h%5Dg'k%5D'%5DjoY'%5D_",1,1,1,1,1
"http://dbpedia.org/property/trainer(s)_",1,1,1,1,1
"http://dbpedia.org/property/trainNumber(s)_",1,1,1,1,1
"http://dbpedia.org/property/originalLanguage(s)_",1,1,1,1,1
"http://dbpedia.org/property/employer(s)_",1,2,2,2,1
"http://dbpedia.org/property/format(s)_",1,2,2,2,1
"http://dbpedia.org/property/totalTransactionValue(ttv)_",2,1,2,1,2
"http://dbpedia.org/property/restaurant(s)_",1,1,1,1,1
"http://dbpedia.org/property/whereIsHeNow%3F_",1,1,1,1,1
"http://dbpedia.org/property/director(im)_",1,1,1,1,1
"http://dbpedia.org/property/ordination(catholic)_",3,3,3,1,1
"http://dbpedia.org/property/colour%7Bs%7D_",1,1,1,1,1
"http://dbpedia.org/property/level(s)_",1,1,1,1,1
"http://dbpedia.org/property/presenter(s)_",1,2,2,2,1
"http://dbpedia.org/property/firstAwardee(s)_",5,5,5,1,1
"http://dbpedia.org/property/oldestWinner(s)_",5,4,5,1,1
"http://dbpedia.org/property/name';'';_",1,1,1,1,1
"http://dbpedia.org/property/homeTown(s)_",1,1,1,1,1
"http://dbpedia.org/property/nativeName(transliterated)_",1,1,1,1,1
"http://dbpedia.org/property/seriesProducer1,2&_",1,1,1,1,1
"http://dbpedia.org/property/5.05._",4,14,23,5,1
"http://dbpedia.org/property/agent(scripts)_",1,1,1,1,1
"http://dbpedia.org/property/8.08._",1,1,1,1,1
"http://dbpedia.org/property/circulation(h,u)_",1,1,1,1,1
"http://dbpedia.org/ontology/birthPlace",672108,95288,1168456,1,12
"http://dbpedia.org/ontology/wikiPageID",14363000,14363000,14363000,1,1
"http://dbpedia.org/property/videoArcade",2,1,2,1,2
"http://dbpedia.org/property/visitorHalf",21,29,41,1,1
"http://dbpedia.org/property/voiceCommand",1,1,1,1,1
"http://dbpedia.org/property/voicePresident",1,2,2,2,1
"http://dbpedia.org/property/voicer",1,2,2,2,1
"http://dbpedia.org/property/vollBoys",2,2,2,1,1
"http://dbpedia.org/property/warheadWeight",1,1,1,1,1
"http://dbpedia.org/property/wd",1,2,2,2,1
"http://dbpedia.org/property/webradio",1,1,1,1,1
"http://dbpedia.org/property/websiteHomepage",1,1,1,1,1
"http://dbpedia.org/property/week1135Color",4,1,4,1,4
"http://dbpedia.org/property/week120Color",2,1,2,1,2
"http://dbpedia.org/property/week1433Color",4,3,4,1,1
"http://dbpedia.org/property/week1713Color",36,4,43,1,10
"http://dbpedia.org/property/week174Color",29,3,34,1,11
"http://dbpedia.org/property/week178Color",36,3,50,1,16
"http://dbpedia.org/property/week1816Color",25,2,29,1,14
"http://dbpedia.org/property/week1820Color",22,3,28,1,9
"http://dbpedia.org/property/week1921Color",15,3,20,1,6
"http://dbpedia.org/property/week194Color",19,2,20,1,10
"http://dbpedia.org/property/week2111Color",3,2,3,1,1
"http://dbpedia.org/property/week227Color",18,4,22,1,5
"http://dbpedia.org/property/week2414Color",2,3,3,1,1
"http://dbpedia.org/property/week328Color",15,3,21,1,7
"http://dbpedia.org/property/week630Color",17,3,20,1,6
"http://dbpedia.org/property/wellKnownPlayers",1,1,1,1,1
"http://dbpedia.org/property/westernPennsylvaniaProChampionships",3,3,3,1,1
"http://dbpedia.org/property/whellbase",1,1,1,1,1
"http://dbpedia.org/property/whoWasItBuiltFor",1,1,1,1,1
"http://dbpedia.org/property/wife.",1,1,1,1,1
"http://dbpedia.org/property/wifeNames",1,1,1,1,1
"http://dbpedia.org/property/wikinewsart",1,3,3,3,1
"http://dbpedia.org/property/wlowerseed",12,11,12,1,1
"http://dbpedia.org/property/wmsuffix",1,1,1,1,1
"http://dbpedia.org/property/worldPremiere",1,1,1,1,1
"http://dbpedia.org/property/worldTour",1,1,1,1,1
"http://dbpedia.org/property/wrcoach",1,1,1,1,1
"http://dbpedia.org/property/wwennext",37,37,37,1,1
"http://dbpedia.org/property/yearInSchool",1,1,1,1,1
"http://dbpedia.org/property/yearOfBrith",1,1,1,1,1
"http://dbpedia.org/property/yearOfReOpening",1,1,1,1,1
"http://dbpedia.org/property/yearOfRecording",1,1,1,1,1
"http://dbpedia.org/property/yearendsinglesranking",45,21,46,1,2
"http://dbpedia.org/property/yearreactivated",1,1,1,1,1
"http://dbpedia.org/property/years3.",1,1,1,1,1
"http://dbpedia.org/property/youngshield",5,3,5,1,1
"http://dbpedia.org/property/youthWorldCupApps",4,3,4,1,1
"http://dbpedia.org/property/semifinalVideo",2,58,59,29,1
"http://dbpedia.org/property/seniorLabel",1,1,1,1,1
"http://dbpedia.org/property/sentenced",1,1,1,1,1
"http://dbpedia.org/property/serialNo.",1,1,1,1,1
"http://dbpedia.org/property/seriesA",1,1,1,1,1
"http://dbpedia.org/property/sgdw",1,1,1,1,1
"http://dbpedia.org/property/shiledAlt",1,1,1,1,1
"http://dbpedia.org/property/shipGrossDisplacement",1,1,1,1,1
"http://dbpedia.org/property/shipHull",1,1,1,1,1
"http://dbpedia.org/property/shipIdentificaion",1,1,1,1,1
"http://dbpedia.org/property/shipRoutes",2,2,2,1,1
"http://dbpedia.org/property/shipUnofficialBadge",1,1,1,1,1
"http://dbpedia.org/property/showTimes",1,1,1,1,1
"http://dbpedia.org/property/showVideo",2,1,2,1,2
"http://dbpedia.org/property/sigdateLabel",1,1,1,1,1
"http://dbpedia.org/property/sinhala",1,1,1,1,1
"http://dbpedia.org/property/sizePc",1,1,1,1,1
"http://dbpedia.org/property/smallTowns",1,1,1,1,1
"http://dbpedia.org/property/soccertadium",1,1,1,1,1
"http://dbpedia.org/property/songsBy",1,1,1,1,1
"http://dbpedia.org/property/soundtrackExecutiveProducer",1,1,1,1,1
"http://dbpedia.org/property/sourceSecondaire",1,1,1,1,1
"http://dbpedia.org/property/speakerOfTheBoard",1,1,1,1,1
"http://dbpedia.org/property/specialAward",4,3,4,1,1
"http://dbpedia.org/property/specialProjectGrants",1,1,1,1,1
"http://dbpedia.org/property/specialTeamCoaches",2,1,2,1,2
"http://dbpedia.org/property/specimens",1,1,1,1,1
"http://dbpedia.org/property/specitications",1,1,1,1,1
"http://dbpedia.org/property/spg",9,17,26,2,1
"http://dbpedia.org/property/sport4Men",1,1,1,1,1
"http://dbpedia.org/property/sportsColors",2,2,2,1,1
"http://dbpedia.org/property/statePresident",1,1,1,1,1
"http://dbpedia.org/property/statlable",1,1,1,1,1
"http://dbpedia.org/property/statnfl",1,1,1,1,1
"http://dbpedia.org/property/statseaons",1,1,1,1,1
"http://dbpedia.org/property/storyScreenplay",1,1,1,1,1
"http://dbpedia.org/property/streEt",1,1,1,1,1
"http://dbpedia.org/property/strenght",1,1,1,1,1
"http://dbpedia.org/property/student1f",1,1,1,1,1
"http://dbpedia.org/property/study",3,6,6,2,1
"http://dbpedia.org/property/stuntChoregraphy",1,1,1,1,1
"http://dbpedia.org/property/subinfraordo",4,1,4,1,4
"http://dbpedia.org/property/subparty",1,2,2,2,1
"http://dbpedia.org/property/suffraganDiocese",1,1,1,1,1
"http://dbpedia.org/property/superfamlia",1,1,1,1,1
"http://dbpedia.org/property/supervisingProducr",1,2,2,2,1
"http://dbpedia.org/property/suppose",1,1,1,1,1
"http://dbpedia.org/property/sweptAreaSqft",2,2,2,1,1
"http://dbpedia.org/property/sweref99TmE",1,1,1,1,1
"http://dbpedia.org/property/swingNeeded",2,4,4,2,1
"http://dbpedia.org/property/synonums",1,2,2,2,1
"http://dbpedia.org/property/t3f",1,1,1,1,1
"http://dbpedia.org/property/t4d",1,1,1,1,1
"http://dbpedia.org/property/t6f",1,1,1,1,1
"http://dbpedia.org/property/team2SeriesMostRuns",3,3,3,1,1
"http://dbpedia.org/property/team2Softball",1,1,1,1,1
"http://dbpedia.org/property/team3Tabletennis",1,2,2,2,1
"http://dbpedia.org/property/team4Total",1,2,2,2,1
"http://dbpedia.org/property/team5Swimming",1,1,1,1,1
"http://dbpedia.org/property/team9Abbrev",1,1,1,1,1
"http://dbpedia.org/property/teamOwner",1,1,1,1,1
"http://dbpedia.org/property/tempsort",5,4,5,1,1
"http://dbpedia.org/property/termInOffice",1,1,1,1,1
"http://dbpedia.org/property/testingNewItem",1,1,1,1,1
"http://dbpedia.org/property/thirdCrit",1,1,1,1,1
"http://dbpedia.org/property/thirdPassengerSidecarB2b",2,2,2,1,1
"http://dbpedia.org/property/tit",1,1,1,1,1
"http://dbpedia.org/property/titleBefore",2,2,2,1,1
"http://dbpedia.org/property/toBeUsedBy",1,2,2,2,1
"http://dbpedia.org/property/toalLength",1,1,1,1,1
"http://dbpedia.org/property/topScorerNat",1,3,3,3,1
"http://dbpedia.org/property/topTens",1,1,1,1,1
"http://dbpedia.org/property/topgoals",4,4,4,1,1
"http://dbpedia.org/property/totalInvestments",2,2,2,1,1
"http://dbpedia.org/property/trabajoActual",1,1,1,1,1
"http://dbpedia.org/property/trackPlace",1,1,1,1,1
"http://dbpedia.org/property/tradedUnder",2,1,2,1,2
"http://dbpedia.org/property/translationlink",2,2,2,1,1
"http://dbpedia.org/property/transportationSections",2,6,6,3,1
"http://dbpedia.org/property/travel,F/r",3,3,3,1,1
"http://dbpedia.org/property/trenutniKlub",1,1,1,1,1
"http://dbpedia.org/property/tribinomial",1,1,1,1,1
"http://dbpedia.org/property/tvRatings",1,2,2,2,1
"http://dbpedia.org/property/ueCTaekp",1,1,1,1,1
"http://dbpedia.org/property/ueWFtball",1,1,1,1,1
"http://dbpedia.org/property/unionChairman",1,1,1,1,1
"http://dbpedia.org/property/unrankedSubClassis",1,1,1,1,1
"http://dbpedia.org/property/unreferenced",2,2,2,1,1
"http://dbpedia.org/property/upBVball",1,1,1,1,1
"http://dbpedia.org/property/upWJudo",1,1,1,1,1
"http://dbpedia.org/property/upazila",3,2,3,1,1
"http://dbpedia.org/property/upirank",1,1,1,1,1
"http://dbpedia.org/property/upperClass",1,1,1,1,1
"http://dbpedia.org/property/urlCm",1,2,2,2,1
"http://dbpedia.org/property/urlEmail",1,1,1,1,1
"http://dbpedia.org/property/usBSide",1,1,1,1,1
"http://dbpedia.org/property/ustWBsball",1,1,1,1,1
"http://dbpedia.org/property/variationstitle",1,2,2,2,1
"http://dbpedia.org/property/vicariates",1,1,1,1,1
"http://dbpedia.org/property/pdcWorldCupOfDarts",1,1,1,1,1
"http://dbpedia.org/property/peak14c",3,3,3,1,1
"http://dbpedia.org/property/peak16h",1,1,1,1,1
"http://dbpedia.org/property/percentage4Before",2,2,2,1,1
"http://dbpedia.org/property/phoToWidth",1,1,1,1,1
"http://dbpedia.org/property/physicalCharateristics",1,1,1,1,1
"http://dbpedia.org/property/placeOfBirthPlace",3,3,3,1,1
"http://dbpedia.org/property/placeOfBith",1,1,1,1,1
"http://dbpedia.org/property/npReactorType",216,65,249,1,3
"http://dbpedia.org/property/openMotto",1,1,1,1,1
"http://dbpedia.org/property/p3bstop",23,15,23,1,1
"http://www.wikidata.org/entity/P664s",1,1,1,1,1
"http://dbpedia.org/property/thorax",3,3,3,1,1
"http://dbpedia.org/property/tmaxMar",1,1,1,1,1
"http://dbpedia.org/property/u19Odidebutyear",1,1,1,1,1
"http://dbpedia.org/property/ussr",2,1,2,1,2
"http://dbpedia.org/property/week825Color",50,5,72,1,14
"http://dbpedia.org/property/seperator",1,1,1,1,1
"http://dbpedia.org/property/siteCityst",9639,2323,103245,10,44
"http://dbpedia.org/property/stage1afuel",1,2,2,2,1
"http://dbpedia.org/property/recentPosition/location",1,1,1,1,1
"http://dbpedia.org/property/ruProvincecaps",1339,186,1960,1,10
"http://dbpedia.org/property/season4PlayoffGoals",39,13,44,1,3
"http://dbpedia.org/property/poleRiderSs",92,22,92,1,4
"http://dbpedia.org/property/private",39,1,39,1,39
"http://dbpedia.org/property/publicAddressAnnouncer",1,1,1,1,1
"http://dbpedia.org/property/qbThird",87,83,90,1,1
"http://dbpedia.org/property/mottoType",1,1,1,1,1
"http://dbpedia.org/property/mrshort",9,9,9,1,1
"http://dbpedia.org/property/orbit",14,22,61,4,2
"http://dbpedia.org/property/originalVersion",3,2,3,1,1
"http://www.wikidata.org/entity/P195q",363,15,363,1,24
"http://www.wikidata.org/entity/P2040v",2,2,2,1,1
"http://www.wikidata.org/entity/P1266s",2,3,3,1,1
"http://www.wikidata.org/entity/P354c",275,275,275,1,1
"http://www.wikidata.org/entity/P1804s",1,1,1,1,1
"http://dbpedia.org/property/thrust(sl)_",18,22,22,1,1
"http://dbpedia.org/property/president(inCharge)_",1,1,1,1,1
"http://dbpedia.org/property/approx.Runtime(perEpisode)_",1,1,1,1,1
"http://dbpedia.org/property/parent(lineage;NoLongerParent)_",1,1,1,1,1
"http://dbpedia.org/property/yearsActive(solista)_",1,1,1,1,1
"http://dbpedia.org/property/exemplar(s)_",3,3,3,1,1
